ID1 ID2 nb_sup2 sum_sup2 Sex1 State1 Region1 Sex2 State2 Region2
LD1220 LD2550 23 91.483 Female Maharashtra West Female Maharashtra West
LD2047 LD0317 10 33.268 Male Gujarat West Male Punjab North
LD1531 LD0597 12 36.449 Female West_Bengal East Male Bihar East
LD0774 LD2029 37 179.955 Male Odisha East Male Odisha East
LD1017 LD1967 83 470.384 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0077 LD0075 11 31.757 Female Odisha East Female Karnataka South
LD2577 LD2144 9 26.871 Female Madhya_Pradesh Central Female Uttar_Pradesh Central
LD1047 LD0852 16 46.116 Female Rajasthan North Male Uttar_Pradesh Central
LD0360 LD1190 9 27.717 Male Meghalaya North-East Female Odisha East
LD2373 LD1119 18 62.336 Female Gujarat West Female Gujarat West
LD0826 LD0282 22 69.913 Female Odisha East Female Odisha East
LD0818 LD0065 15 40.546 Female Missing Other Male West_Bengal East
LD0243 LD1066 16 47.737 Male Telangana South Male Haryana North
LD0970 LD0306 16 67.283 Female Telangana South Male Telangana South
LD0161 LD1283 29 102.476 Female Gujarat West Male Gujarat West
LD0731 LD0771 28 92.178 Male Punjab North Male Punjab North
LD1519 LD0899 27 111.234 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1738 LD0304 15 51.253 Female West_Bengal East Male West_Bengal East
LD1996 LD1209 149 874.022 Female Telangana South Male Telangana South
LD2140 LD2416 8 37.531 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD2629 LD1072 75 434.68 Male Odisha East Male Odisha East
LD2655 LD1924 12 37.642 Female Madhya_Pradesh Central Male Rajasthan North
LD2518 LD0337 62 233.128 Female Bihar East Female Bihar East
LD2216 LD0416 12 31.664 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2378 LD1300 8 28.031 Male Madhya_Pradesh Central Female Gujarat West
LD0602 LD0668 14 41.16 Female Maharashtra West Female Delhi North
LD2517 LD0355 19 60.011 Male Maharashtra West Female Maharashtra West
LD1332 LD2002 9 26.049 Female Maharashtra West Male Karnataka South
LD0905 LD2187 72 295.64 Female Gujarat West Female Rajasthan North
LD1192 LD0545 38 180.107 Male Odisha East Female Odisha East
LD1889 LD1998 12 34.122 Male Odisha East Male Telangana South
LD0270 LD1358 16 45.789 Male West_Bengal East Male West_Bengal East
LD2235 LD2178 16 56.927 Female Uttarakhand Central Male Uttarakhand Central
LD1689 LD0914 12 42.771 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD1016 LD1857 24 103.835 Female Kerala South Male Kerala South
LD0256 LD0242 16 71.925 Female Telangana South Female Telangana South
LD1173 LD1428 23 99.379 Female Odisha East Male Odisha East
LD2604 LD0887 47 218.883 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0013 LD1785 8 37.177 Female Gujarat West Female Gujarat West
LD0004 LD2191 18 47.35 Female Maharashtra West Female Madhya_Pradesh Central
LD0338 LD1599 16 55.741 Female Bihar East Female Bihar East
LD0517 LD1720 34 106.53 Female Gujarat West Female Gujarat West
LD1609 LD1596 15 41.004 Male Assam North-East Male Telangana South
LD1957 LD1170 36 193.725 Female Odisha East Male Odisha East
LD1291 LD1955 19 59.285 Female Odisha East Female Odisha East
LD1364 LD2081 73 418.814 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2426 LD1540 13 63.978 Male Telangana South Female Telangana South
LD1565 LD1924 19 50.416 Male West_Bengal East Male Rajasthan North
LD2368 LD1033 18 71.983 Male Assam North-East Female Assam North-East
LD2336 LD2401 12 37.586 Female Punjab North Male Punjab North
LD2183 LD0311 8 22.084 Male Bihar East Male Madhya_Pradesh Central
LD2200 LD1837 14 57.967 Female Jammu_&_Kashmir North Female Tamil_Nadu South
LD1525 LD1078 14 40.83 Female Maharashtra West Female Kerala South
LD2255 LD2147 18 54.684 Male Gujarat West Male Gujarat West
LD1274 LD0319 14 44.789 Male Assam North-East Male Missing Other
LD1494 LD2760 24 79.447 Male West_Bengal East Male West_Bengal East
LD0197 LD0781 11 31.338 Male Madhya_Pradesh Central Female Maharashtra West
LD2593 LD2238 28 91.295 Female Madhya_Pradesh Central Female Madhya_Pradesh Central
LD1194 LD2525 19 116.283 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD2105 LD1805 9 30.714 Male Odisha East Male Haryana North
LD0791 LD2472 10 28.858 Male Uttarakhand Central Female West_Bengal East
LD1874 LD1052 14 37.67 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD2573 LD1137 22 94.175 Female Madhya_Pradesh Central Female Madhya_Pradesh Central
LD0242 LD0256 16 71.925 Female Telangana South Female Telangana South
LD1602 LD1233 28 123.397 Male Telangana South Male Telangana South
LD2432 LD1326 17 52.839 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0767 LD0543 27 85.314 Female Maharashtra West Male Maharashtra West
LD1319 LD0165 19 68.336 Male Bihar East Female Bihar East
LD0770 LD0797 26 82.832 Male Punjab North Female Punjab North
LD0381 LD1924 16 52.541 Female Punjab North Male Rajasthan North
LD2522 LD0901 15 57.488 Female Rajasthan North Male Rajasthan North
LD1457 LD0676 18 58.884 Female Odisha East Female Odisha East
LD1599 LD0338 16 55.741 Female Bihar East Female Bihar East
LD1785 LD0013 8 37.177 Female Gujarat West Female Gujarat West
LD1480 LD2605 15 51.158 Male Bihar East Female Bihar East
LD1357 LD0884 102 568.154 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0665 LD2674 17 59.475 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0949 LD1450 13 35.099 Female Telangana South Female Maharashtra West
LD2387 LD0040 13 34.027 Female West_Bengal East Female Tamil_Nadu South
LD1595 LD1565 15 39.767 Female West_Bengal East Male West_Bengal East
LD1107 LD0770 28 76.942 Corrected_Female Punjab North Male Punjab North
LD1123 LD2303 104 571.116 Female Telangana South Female Telangana South
LD0149 LD1870 9 25.217 Male Madhya_Pradesh Central Male West_Bengal East
LD0111 LD1771 19 58.491 Female Bihar East Female Bihar East
LD1663 LD1695 29 109.624 Female Uttarakhand Central Female Uttarakhand Central
LD0022 LD2079 15 65.802 Male Odisha East Female Odisha East
LD1396 LD2595 11 31.628 Female Odisha East Male Telangana South
LD0281 LD2602 17 60.478 Female Bihar East Male Bihar East
LD0078 LD1143 28 113.435 Male Odisha East Female Odisha East
LD0779 LD1627 27 99.583 Female Odisha East Male Odisha East
LD0428 LD0112 32 120.466 Male Gujarat West Male Maharashtra West
LD2129 LD0938 13 36.878 Female Gujarat West Female Kerala South
LD2319 LD1326 13 38.334 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0794 LD0232 10 26.194 Male Odisha East Male West_Bengal East
LD2159 LD0450 21 84.044 Female Maharashtra West Female Maharashtra West
LD0725 LD0819 12 38.686 Female Assam North-East Male Assam North-East
LD0065 LD2243 17 46.701 Male West_Bengal East Male Maharashtra West
LD1403 LD1216 28 81.593 Female Uttar_Pradesh Central Male Rajasthan North
LD2301 LD1565 12 35.638 Female Uttar_Pradesh Central Male West_Bengal East
LD0638 LD1545 82 483.996 Male Karnataka South Female Karnataka South
LD2115 LD1693 23 91.893 Male West_Bengal East Male West_Bengal East
LD1483 LD0253 16 65.919 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1440 LD1197 12 52.726 Male West_Bengal East Female Maharashtra West
LD2515 LD0578 10 31.73 Female Bihar East Female Uttar_Pradesh Central
LD1438 LD0713 9 33.018 Female West_Bengal East Male Bihar East
LD2253 LD2681 11 32.512 Male Bihar East Male Tamil_Nadu South
LD1965 LD0085 22 74.158 Female Gujarat West Male Gujarat West
LD1476 LD0419 30 105.628 Female Missing Other Female Missing Other
LD0920 LD2760 25 75.484 Female West_Bengal East Male West_Bengal East
LD1987 LD2521 12 37.108 Male Bihar East Female Telangana South
LD1284 LD1031 54 286.994 Male Assam North-East Female Assam North-East
LD0401 LD1232 17 94.587 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1076 LD1091 9 35.762 Female Bihar East Male Bihar East
LD2099 LD2288 13 54.938 Male Telangana South Male Telangana South
LD2648 LD2270 13 40.584 Male West_Bengal East Female West_Bengal East
LD0429 LD2729 25 74.82 Female Uttarakhand Central Female Uttarakhand Central
LD0502 LD0386 158 861.513 Male Bihar East Male Bihar East
LD2694 LD1926 26 94.168 Female Maharashtra West Male Maharashtra West
LD2459 LD1296 10 30.247 Male Gujarat West Female West_Bengal East
LD2621 LD0118 14 40.078 Male Maharashtra West Female Gujarat West
LD0232 LD0706 28 107.707 Male West_Bengal East Male West_Bengal East
LD2696 LD1102 11 51.896 Male Odisha East Female Odisha East
LD0712 LD0009 13 35.2 Male Telangana South Male Maharashtra West
LD0419 LD1476 30 105.628 Female Missing Other Female Missing Other
LD1971 LD1579 18 58.818 Female Missing Other Male Missing Other
LD2499 LD2050 25 89.581 Female Bihar East Male Bihar East
LD2263 LD0785 16 55.581 Male Uttarakhand Central Male Uttarakhand Central
LD0747 LD2408 18 58.875 Male Punjab North Male Punjab North
LD0118 LD0736 26 93.053 Female Gujarat West Female Gujarat West
LD1868 LD0736 29 87.716 Male Gujarat West Female Gujarat West
LD0055 LD2538 7 27.14 Female Punjab North Male Haryana North
LD1629 LD1665 26 114.283 Male Bihar East Male Bihar East
LD2481 LD2277 31 163.455 Male Telangana South Male Telangana South
LD2061 LD2540 11 37.894 Female Telangana South Female Uttar_Pradesh Central
LD0076 LD0357 32 155.612 Male Maharashtra West Female Maharashtra West
LD1168 LD2200 14 44.853 Male Telangana South Female Jammu_&_Kashmir North
LD0954 LD0507 32 115.517 Female Missing Other Female Gujarat West
LD0210 LD1722 33 107.123 Male Assam North-East Male Assam North-East
LD0595 LD1197 12 34.075 Male Maharashtra West Female Maharashtra West
LD0411 LD1027 17 54.476 Female Gujarat West Female Gujarat West
LD1795 LD1900 33 116.739 Female Himachal_Pradesh North Female Punjab North
LD1370 LD1344 33 145.571 Female Odisha East Male Odisha East
LD2554 LD1157 91 441.184 Male Gujarat West Female Gujarat West
LD2098 LD0555 11 34.854 Male Karnataka South Female Punjab North
LD2285 LD0276 17 61.62 Female Gujarat West Female Gujarat West
LD1439 LD1134 14 35.965 Female Rajasthan North Female Gujarat West
LD0345 LD1983 19 58.816 Female West_Bengal East Male West_Bengal East
LD1863 LD0887 12 40.615 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2551 LD0576 10 30.865 Corrected_Female Punjab North Female Rajasthan North
LD0532 LD1400 17 58.77 Male Bihar East Female Bihar East
LD0901 LD2522 15 57.488 Male Rajasthan North Female Rajasthan North
LD1524 LD1064 8 24.806 Male West_Bengal East Male Odisha East
LD0373 LD0533 22 63.258 Male Gujarat West Male Gujarat West
LD2241 LD2660 13 79.006 Male Bihar East Male Bihar East
LD2017 LD2327 13 38.311 Female Gujarat West Female Madhya_Pradesh Central
LD0563 LD0311 11 32.252 Male Punjab North Male Madhya_Pradesh Central
LD0035 LD1219 28 153.232 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1381 LD1639 11 53.729 Female Telangana South Female Telangana South
LD2175 LD0042 13 42.189 Male Madhya_Pradesh Central Female Maharashtra West
LD0781 LD2430 14 40.871 Female Maharashtra West Female Odisha East
LD0866 LD1700 80 429.047 Female Odisha East Male Odisha East
LD0596 LD0306 18 84.222 Female Telangana South Male Telangana South
LD0843 LD1282 24 79.254 Male Bihar East Male Bihar East
LD2239 LD1352 15 43.69 Male Haryana North Female Kerala South
LD1507 LD0369 11 35.877 Male Uttar_Pradesh Central Male Kerala South
LD1242 LD0809 14 47.429 Female Odisha East Female Odisha East
LD1236 LD1963 12 36.312 Male Rajasthan North Female Haryana North
LD2443 LD1346 8 31.951 Male Assam North-East Female Assam North-East
LD0959 LD1355 13 36.059 Male West_Bengal East Female West_Bengal East
LD2327 LD2238 28 114.983 Female Madhya_Pradesh Central Female Madhya_Pradesh Central
LD0303 LD0150 11 33.474 Female Rajasthan North Male Assam North-East
LD2375 LD2430 87 397.066 Female Odisha East Female Odisha East
LD1761 LD0354 12 29.846 Male Odisha East Male Telangana South
LD1104 LD0144 15 57.85 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0769 LD2232 16 61.837 Male Maharashtra West Male Maharashtra West
LD0070 LD1940 172 1056.32 Female Uttarakhand Central Male Uttarakhand Central
LD1462 LD1026 19 86.81 Female Assam North-East Female Assam North-East
LD0318 LD1634 16 44.144 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0790 LD1074 30 176.684 Female Punjab North Female Punjab North
LD1103 LD0413 9 26.811 Corrected_Male Delhi North Female Rajasthan North
LD2637 LD2327 11 32.887 Female Jammu_&_Kashmir North Female Madhya_Pradesh Central
LD2347 LD2507 15 46.854 Female Uttar_Pradesh Central Male Uttarakhand Central
LD1278 LD1973 158 954.493 Male Gujarat West Male Gujarat West
LD2620 LD0769 13 48.349 Female Maharashtra West Male Maharashtra West
LD0033 LD2303 21 93.052 Male Telangana South Female Telangana South
LD1452 LD1627 18 67.002 Male Odisha East Male Odisha East
LD2111 LD1544 72 358.613 Male Odisha East Male Odisha East
LD1832 LD0856 36 142.462 Male Gujarat West Female Gujarat West
LD2356 LD0183 10 34.737 Female Bihar East Female Bihar East
LD2699 LD1401 10 30.822 Male Bihar East Female West_Bengal East
LD0978 LD2444 45 135.877 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD2006 LD0003 11 32.524 Male Gujarat West Female Gujarat West
LD2594 LD0191 10 48.475 Female Odisha East Male Odisha East
LD2544 LD0658 13 38.482 Female West_Bengal East Male Karnataka South
LD1764 LD1005 52 256.738 Male Gujarat West Female Gujarat West
LD2214 LD1787 10 32.849 Male Gujarat West Male Karnataka South
LD0697 LD0487 15 49.168 Female Uttarakhand Central Male Uttarakhand Central
LD1676 LD1358 24 76.472 Male West_Bengal East Male West_Bengal East
LD0128 LD1079 14 37.736 Male Telangana South Female Telangana South
LD0509 LD0637 13 39.057 Male Bihar East Female Assam North-East
LD0467 LD0569 35 163.085 Male Odisha East Male Odisha East
LD2480 LD1382 13 40.871 Female Gujarat West Female Gujarat West
LD0883 LD2580 30 85.61 Female Gujarat West Male Gujarat West
LD2304 LD1901 16 50.784 Female Uttarakhand Central Male Uttarakhand Central
LD0852 LD1047 16 46.116 Male Uttar_Pradesh Central Female Rajasthan North
LD0845 LD1031 18 62.483 Female Assam North-East Female Assam North-East
LD1801 LD0311 6 21.46 Female Telangana South Male Madhya_Pradesh Central
LD1959 LD0540 126 779.477 Female Telangana South Female Telangana South
LD0057 LD1351 25 83.359 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD0943 LD0970 14 52.352 Male Telangana South Female Telangana South
LD0483 LD1295 16 40.319 Male Maharashtra West Female Maharashtra West
LD0263 LD1817 265 1525.57 Male Punjab North Male Punjab North
LD0372 LD0981 24 110.831 Female Odisha East Female Odisha East
LD1164 LD0229 10 34.568 Male Gujarat West Female Gujarat West
LD2683 LD1837 11 32.254 Male West_Bengal East Female Tamil_Nadu South
LD1031 LD1284 54 286.994 Female Assam North-East Male Assam North-East
LD0045 LD0279 22 66.896 Female Gujarat West Male Gujarat West
LD0311 LD0167 15 42.534 Male Madhya_Pradesh Central Male Uttar_Pradesh Central
LD2423 LD2080 13 49.156 Male Bihar East Female Bihar East
LD1389 LD2279 6 33.601 Male West_Bengal East Male West_Bengal East
LD0728 LD0841 35 135.925 Female Gujarat West Female Gujarat West
LD2557 LD2034 15 46.009 Female Gujarat West Female Gujarat West
LD0327 LD2331 15 63.326 Female Odisha East Female Odisha East
LD2558 LD2065 11 38.32 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2642 LD2477 11 34.421 Female Bihar East Female Kerala South
LD2112 LD1594 19 52.98 Female Uttarakhand Central Female Uttarakhand Central
LD2165 LD1063 15 39.269 Female Uttar_Pradesh Central Female Gujarat West
LD0962 LD1790 13 44.757 Male West_Bengal East Female West_Bengal East
LD0985 LD2048 13 39.976 Female Delhi North Female Haryana North
LD1789 LD1114 13 36.121 Female Telangana South Female Karnataka South
LD1985 LD1398 14 35.158 Male West_Bengal East Female Odisha East
LD0012 LD0115 80 456.64 Male Telangana South Female Telangana South
LD0813 LD1263 11 29.701 Female Maharashtra West Male Bihar East
LD0087 LD0280 31 141.276 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD0922 LD1565 14 41.008 Male West_Bengal East Male West_Bengal East
LD1523 LD0568 24 87.797 Male West_Bengal East Female West_Bengal East
LD1346 LD2443 8 31.951 Female Assam North-East Male Assam North-East
LD1342 LD1541 12 35.966 Female Odisha East Female Karnataka South
LD2122 LD2128 10 35.398 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0168 LD2389 209 1116.61 Male Assam North-East Female Assam North-East
LD0053 LD1057 12 35.322 Male Missing Other Female Missing Other
LD1231 LD2285 14 38.549 Female Gujarat West Female Gujarat West
LD2371 LD1263 11 28.845 Female Odisha East Male Bihar East
LD2150 LD0493 43 168.276 Male Madhya_Pradesh Central Female Madhya_Pradesh Central
LD0156 LD1579 18 55.594 Female West_Bengal East Male Missing Other
LD1053 LD1243 73 411.205 Male West_Bengal East Male West_Bengal East
LD2714 LD2375 13 44.041 Male Odisha East Female Odisha East
LD2386 LD0872 29 83.335 Male Gujarat West Male Gujarat West
LD0713 LD1848 13 42.435 Male Bihar East Male Bihar East
LD0622 LD0717 20 64.22 Male Odisha East Male Odisha East
LD2066 LD1058 15 41.205 Male Uttar_Pradesh Central Male Delhi North
LD2463 LD1322 13 46.933 Male Gujarat West Male Gujarat West
LD1890 LD1565 14 40.641 Male Odisha East Male West_Bengal East
LD0211 LD0243 10 27.133 Male Rajasthan North Male Telangana South
LD0272 LD1121 23 82.642 Female Punjab North Female Punjab North
LD1302 LD1119 30 157.36 Female Gujarat West Female Gujarat West
LD1826 LD2384 17 67.786 Male Jammu_&_Kashmir North Male Uttar_Pradesh Central
LD1713 LD2064 9 45.163 Male Telangana South Female Telangana South
LD2305 LD2360 13 38.173 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1917 LD0259 51 176.913 Female Odisha East Female West_Bengal East
LD0461 LD2478 13 52.57 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0648 LD1494 19 65.865 Female West_Bengal East Male West_Bengal East
LD2084 LD1118 13 38.59 Female Punjab North Male Haryana North
LD1649 LD1505 17 71.676 Female Odisha East Female Odisha East
LD1964 LD1352 14 40.02 Male Jammu_&_Kashmir North Female Kerala South
LD1727 LD1596 11 32.534 Male Karnataka South Male Telangana South
LD0443 LD2566 46 213.125 Female Maharashtra West Male Maharashtra West
LD1024 LD2635 62 286.225 Female Maharashtra West Male Maharashtra West
LD2097 LD1329 20 71.173 Female Gujarat West Female Maharashtra West
LD0594 LD0317 13 43.323 Male Punjab North Male Punjab North
LD1807 LD0764 16 56.771 Male Bihar East Male Bihar East
LD1202 LD2148 21 91.367 Female Uttarakhand Central Female Uttarakhand Central
LD1434 LD0680 13 39.496 Male Punjab North Female Punjab North
LD0533 LD1868 24 71.235 Male Gujarat West Male Gujarat West
LD2692 LD2595 12 36.656 Female Maharashtra West Male Telangana South
LD0715 LD2452 10 33.912 Female Punjab North Male Haryana North
LD1119 LD2212 36 168.559 Female Gujarat West Male Gujarat West
LD2374 LD1040 10 36.716 Female Telangana South Male Telangana South
LD0368 LD0625 48 180.698 Female Odisha East Female Odisha East
LD1108 LD2119 22 81.854 Male Maharashtra West Female Maharashtra West
LD1145 LD1270 10 38.639 Female Bihar East Female Bihar East
LD2719 LD0089 10 35.225 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0987 LD0064 11 32.541 Female Uttar_Pradesh Central Female Kerala South
LD1700 LD0866 80 429.047 Male Odisha East Female Odisha East
LD2369 LD0080 71 296.606 Male Gujarat West Female Gujarat West
LD0201 LD1263 11 37.304 Female Bihar East Male Bihar East
LD2476 LD1309 11 29.251 Female Karnataka South Female Jammu_&_Kashmir North
LD2079 LD0556 38 192.199 Female Odisha East Female Odisha East
LD2556 LD0897 66 265.819 Male Odisha East Male Odisha East
LD0855 LD0375 10 35.232 Female Gujarat West Female Gujarat West
LD0356 LD0100 76 398.248 Male Assam North-East Male Assam North-East
LD1041 LD1020 18 80.596 Male Rajasthan North Female Rajasthan North
LD0815 LD0155 13 42.149 Male Gujarat West Male Uttar_Pradesh Central
LD2252 LD2446 44 161.383 Male Bihar East Female Bihar East
LD0144 LD0977 331 2123.75 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD1956 LD0633 12 43.983 Female Uttar_Pradesh Central Male Rajasthan North
LD2727 LD0115 14 36.486 Female Telangana South Female Telangana South
LD2404 LD1771 15 59.792 Male Bihar East Female Bihar East
LD0862 LD0887 8 23.557 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2132 LD2200 16 54.217 Female Madhya_Pradesh Central Female Jammu_&_Kashmir North
LD0487 LD0697 15 49.168 Male Uttarakhand Central Female Uttarakhand Central
LD2081 LD1364 73 418.814 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1160 LD0758 12 32.601 Female Odisha East Female Karnataka South
LD2377 LD2251 12 43.937 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0851 LD0838 14 49.292 Female Gujarat West Female Gujarat West
LD1521 LD0400 11 33.114 Female Rajasthan North Male Haryana North
LD2729 LD0429 25 74.82 Female Uttarakhand Central Female Uttarakhand Central
LD0558 LD0314 11 34.71 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0942 LD0431 9 28.488 Male Uttar_Pradesh Central Female Haryana North
LD0462 LD1198 22 73.665 Male Assam North-East Male Assam North-East
LD2702 LD1560 9 30.035 Female Gujarat West Female Bihar East
LD1533 LD2412 14 43.648 Female Tamil_Nadu South Female Tamil_Nadu South
LD0137 LD1924 12 37.833 Female West_Bengal East Male Rajasthan North
LD2234 LD2090 12 40.854 Male Maharashtra West Female Uttar_Pradesh Central
LD0025 LD2296 15 56.033 Male Punjab North Male Rajasthan North
LD1690 LD1051 15 39.917 Male Uttar_Pradesh Central Female Tamil_Nadu South
LD1811 LD2078 60 297.88 Female Uttar_Pradesh Central Male Madhya_Pradesh Central
LD2394 LD1360 48 230.718 Male Odisha East Male Odisha East
LD1000 LD2603 25 129.847 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD2454 LD1728 13 38.803 Female Gujarat West Female Gujarat West
LD0493 LD2150 43 168.276 Female Madhya_Pradesh Central Male Madhya_Pradesh Central
LD2658 LD2142 15 50.991 Female Gujarat West Female Gujarat West
LD0999 LD0915 15 40.701 Female Punjab North Male Punjab North
LD0998 LD0399 108 537.721 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2585 LD1815 15 50.468 Female Maharashtra West Male Kerala South
LD0282 LD2668 61 304.314 Female Odisha East Male Odisha East
LD0154 LD2273 16 48.746 Female Maharashtra West Male Maharashtra West
LD2360 LD0051 14 51.754 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0072 LD1039 12 42.987 Female Uttar_Pradesh Central Male Uttarakhand Central
LD0329 LD2021 14 40.264 Male Maharashtra West Female Uttar_Pradesh Central
LD2107 LD1058 13 34.275 Female Telangana South Male Delhi North
LD0362 LD0713 10 30.133 Male Odisha East Male Bihar East
LD2082 LD0985 12 32.627 Female Madhya_Pradesh Central Female Delhi North
LD1263 LD0187 20 77.729 Male Bihar East Female Bihar East
LD2445 LD1862 108 431.846 Male Gujarat West Male Gujarat West
LD2147 LD2255 18 54.684 Male Gujarat West Male Gujarat West
LD1130 LD2383 26 87.482 Female Maharashtra West Male Maharashtra West
LD0136 LD0685 16 66.563 Female Maharashtra West Female Maharashtra West
LD2320 LD2534 13 53.454 Female Bihar East Male Bihar East
LD2053 LD1597 14 39.849 Female Uttar_Pradesh Central Female Haryana North
LD0898 LD0385 16 54.921 Female Gujarat West Female Gujarat West
LD1983 LD1579 20 61.621 Male West_Bengal East Male Missing Other
LD2602 LD0281 17 60.478 Male Bihar East Female Bihar East
LD2444 LD0978 45 135.877 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2687 LD0507 29 90.964 Female Gujarat West Female Gujarat West
LD1455 LD2403 14 59.914 Female Rajasthan North Male Rajasthan North
LD1926 LD0663 101 579.294 Male Maharashtra West Female Maharashtra West
LD0403 LD1176 10 33.569 Male Odisha East Female Odisha East
LD2571 LD1514 134 672.077 Female Odisha East Male Odisha East
LD2262 LD0031 25 108.216 Male Punjab North Male Punjab North
LD1340 LD0937 35 174.373 Female Gujarat West Male Gujarat West
LD1079 LD2559 37 122.628 Female Telangana South Male Telangana South
LD0692 LD2385 22 66.409 Male Gujarat West Female Gujarat West
LD1141 LD2338 14 43.499 Female Uttar_Pradesh Central Male Delhi North
LD0185 LD0065 10 34.947 Female West_Bengal East Male West_Bengal East
LD0424 LD1170 18 94.258 Female Odisha East Male Odisha East
LD1989 LD1329 23 70.848 Male Gujarat West Female Maharashtra West
LD1955 LD0717 26 81.46 Female Odisha East Male Odisha East
LD0683 LD1488 13 45.587 Female West_Bengal East Female Bihar East
LD1537 LD0720 123 564.455 Male Andhra_Pradesh South Female Andhra_Pradesh South
LD1358 LD2760 23 92.196 Male West_Bengal East Male West_Bengal East
LD0823 LD0583 11 30.959 Male Jammu_&_Kashmir North Male Tamil_Nadu South
LD1154 LD0425 28 110.909 Female Gujarat West Male Gujarat West
LD1625 LD1553 11 31.302 Female Missing Other Male West_Bengal East
LD0309 LD1163 19 94.299 Female Rajasthan North Female Rajasthan North
LD1672 LD1199 9 36.415 Male Maharashtra West Male Maharashtra West
LD0301 LD2691 10 37.093 Male Uttar_Pradesh Central Female Tamil_Nadu South
LD2406 LD1906 9 28.884 Male Uttar_Pradesh Central Male Punjab North
LD1113 LD1673 16 58.619 Female Punjab North Male Missing Other
LD1958 LD2595 15 39.583 Male Uttar_Pradesh Central Male Telangana South
LD2457 LD1119 27 86.066 Male Gujarat West Female Gujarat West
LD2086 LD1741 31 152.096 Female Odisha East Female Odisha East
LD1719 LD1259 22 69.697 Female Gujarat West Female Gujarat West
LD0244 LD0287 66 299.566 Male Odisha East Male Odisha East
LD1967 LD1017 83 470.384 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0504 LD1340 24 89.273 Female Gujarat West Female Gujarat West
LD2185 LD0731 32 91.709 Male Punjab North Male Punjab North
LD2361 LD0107 25 73.115 Male Gujarat West Female Gujarat West
LD2215 LD0206 14 43.972 Female Uttar_Pradesh Central Male Haryana North
LD0687 LD1415 72 333.302 Female Uttarakhand Central Female Uttarakhand Central
LD1022 LD1145 12 35.145 Female Bihar East Female Bihar East
LD0946 LD2679 12 32.478 Female Bihar East Female Missing Other
LD1207 LD0172 40 201.357 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD0248 LD0504 11 32.33 Female Odisha East Female Gujarat West
LD2615 LD1133 14 41.941 Male Gujarat West Male Gujarat West
LD1454 LD1706 13 44.165 Female Gujarat West Female Uttar_Pradesh Central
LD0908 LD1419 18 59.585 Female Telangana South Female Telangana South
LD1721 LD0841 96 526.672 Female Gujarat West Female Gujarat West
LD2411 LD0536 63 378.137 Female Punjab North Female Punjab North
LD0247 LD2200 15 41.921 Female Gujarat West Female Jammu_&_Kashmir North
LD1553 LD2269 11 33.527 Male West_Bengal East Female Bihar East
LD1037 LD2595 13 40.876 Female Telangana South Male Telangana South
LD2489 LD0972 16 70.411 Female Gujarat West Female Gujarat West
LD1576 LD0304 13 32.766 Female Maharashtra West Male West_Bengal East
LD2166 LD0706 28 120.632 Female West_Bengal East Male West_Bengal East
LD1493 LD0539 19 79.441 Female Telangana South Male Telangana South
